title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes
Satu Hari Nanti,movie,"Drama, Romance",2017.0,6.4,82.0
Wigilia,movie,Drama,2014.0,6.9,35.0
Malevolent,movie,"Horror, Mystery, Thriller",2018.0,4.9,18095.0
Happy as Lazzaro,movie,"Drama, Fantasy, Mystery",2018.0,7.5,21969.0
Genco,movie,"Drama, Fantasy",2017.0,4.9,253.0
Pestkop,movie,"Drama, Thriller",2017.0,5.1,187.0
The Call of the Wild,movie,"Adventure, Drama, Family",2020.0,6.7,60440.0
Werewolves of the Third Reich,movie,"Action, Adventure, Horror",2017.0,2.2,946.0
The Revenge of Robert the Doll,movie,Horror,2018.0,2.7,930.0
Balangiga: Howling Wilderness,movie,"Adventure, Drama, History",2017.0,7.0,132.0
Kids on the Slope,movie,Drama,2018.0,6.7,840.0
Liz and the Blue Bird,movie,"Animation, Drama, Fantasy",2018.0,7.1,2563.0
Verses of Love 2,movie,"Drama, Romance",2017.0,5.5,688.0
Don't Breathe 2,movie,"Action, Crime, Horror",2021.0,6.0,76605.0
Konstgjorda Svensson,movie,"Comedy, Drama",1929.0,5.8,54.0
Susah Sinyal,movie,"Comedy, Drama",2017.0,6.9,1234.0
Wild Rose,movie,"Drama, Music",2018.0,7.1,15999.0
Saving Capitalism,movie,Documentary,2017.0,6.8,3479.0
A Christmas Prince,movie,"Comedy, Family, Romance",2017.0,5.8,22784.0
"When I Get Home, My Wife Always Pretends to Be Dead.",movie,"Comedy, Drama",2018.0,6.3,964.0
Veere Di Wedding,movie,Comedy,2018.0,3.3,13524.0
Eli,movie,"Drama, Horror, Mystery",2019.0,5.8,42623.0
Hwayoung Park,movie,Drama,2018.0,6.4,89.0
Microhabitat,movie,"Drama, Romance",2017.0,7.4,3259.0
Baby Beside Me,movie,Drama,2017.0,5.8,41.0
Ladies in Black,movie,"Comedy, Drama, Romance",2018.0,6.8,8720.0
After My Death,movie,Drama,2017.0,6.4,536.0
Tokyo Ghoul: Jack,movie,"Action, Animation, Crime",2015.0,7.1,2197.0
For Her Sake,movie,Comedy,1930.0,5.8,95.0
Kära släkten,movie,Comedy,1933.0,5.5,63.0
The Postman and Kartini,movie,"Drama, History, Romance",2016.0,7.8,36.0
Polar,movie,"Action, Crime, Thriller",2019.0,6.3,102237.0
A Simple Favor,movie,"Comedy, Crime, Mystery",2018.0,6.8,173721.0
Abe,movie,"Comedy, Drama",2019.0,6.2,2460.0
Judah Friedlander: America is the Greatest Country in the United States,movie,Comedy,2017.0,7.8,1666.0
Becoming Astrid,movie,"Biography, Drama, History",2018.0,7.1,7555.0
Ánimas,movie,"Horror, Thriller",2018.0,4.9,1548.0
The Wolf's Call,movie,"Action, Thriller",2019.0,6.9,22530.0
Trolls Holiday,movie,"Adventure, Animation, Comedy",2017.0,6.1,3607.0
Anna,movie,"Action, Thriller",2019.0,6.7,101226.0
Alalá,movie,"Documentary, Drama",2016.0,6.9,30.0
Little Tickles,movie,"Comedy, Drama",2018.0,7.2,1863.0
All She Wrote,movie,"Action, Comedy, Romance",2018.0,5.2,759.0
5 Cowok Jagoan: Rise of the Zombies,movie,"Action, Comedy",2017.0,6.1,53.0
Chihayafuru Part III,movie,"Comedy, Drama, Romance",2018.0,7.2,704.0
Barbra: The Music... The Mem'ries... The Magic!,movie,Music,2017.0,7.5,567.0
At War,movie,Drama,2018.0,7.0,2334.0
Hitler's Steel Beast,movie,"Documentary, History",2016.0,6.3,509.0
The Happy Valley,movie,Drama,1986.0,6.1,177.0
The Bros,movie,"Comedy, Fantasy",2017.0,6.1,1050.0
El Camino Christmas,movie,"Comedy, Crime, Western",2017.0,5.7,11456.0
The Power of Silence,movie,Biography,2017.0,7.2,119.0
In My Mind,movie,Documentary,2017.0,7.2,151.0
Summer '82: When Zappa Came to Sicily,movie,"Biography, Documentary, Music",2013.0,6.7,244.0
Wonderland,movie,"Comedy, Drama",2017.0,6.1,562.0
This Time I'll Be Sweeter,movie,"Comedy, Drama, Romance",2017.0,7.5,52.0
Bikers,movie,"Comedy, Sport",2017.0,4.6,283.0
There's No Place Like Home,movie,"Comedy, Drama, Romance",2018.0,6.1,3436.0
The Awakening of Motti Wolkenbruch,movie,"Comedy, Drama",2018.0,6.6,5091.0
Ujala,movie,"Crime, Drama, Romance",1959.0,6.7,91.0
Alexis de Anda: Mea culpa,movie,Comedy,2017.0,4.9,108.0
DeRay Davis: How to Act Black,movie,Comedy,2017.0,6.2,495.0
Brian Regan: Nunchucks and Flamethrowers,movie,Comedy,2017.0,6.4,744.0
Looking for Teddy,movie,Comedy,2018.0,5.4,866.0
Them That Follow,movie,"Drama, Horror, Mystery",2019.0,5.4,4074.0
The Guilty,movie,"Crime, Drama, Thriller",2018.0,7.5,66561.0
Judd Apatow: The Return,movie,Comedy,2017.0,6.3,1422.0
Ride Like a Girl,movie,"Biography, Drama, Sport",2019.0,7.0,4927.0
River's Edge,movie,"Crime, Drama",2018.0,6.2,1138.0
White as Snow,movie,"Comedy, Drama, Romance",2019.0,5.3,1656.0
Nothing to Hide,movie,"Comedy, Drama",2018.0,6.8,17831.0
F.R.E.D.I.,movie,"Adventure, Family, Sci-Fi",2018.0,5.0,1236.0
BlacKkKlansman,movie,"Biography, Comedy, Crime",2018.0,7.5,299612.0
Natale da chef,movie,Comedy,2017.0,2.8,364.0
East of Sweden,movie,"Drama, Mystery, Thriller",2018.0,6.0,663.0
Roxanne Lowit Magic Moments,movie,Documentary,2016.0,6.3,48.0
Rúcula com Tomate Seco,movie,Comedy,2017.0,4.5,22.0
The Age of Blood,movie,"Action, Drama, History",2017.0,5.6,291.0
Wheely,movie,"Adventure, Animation, Comedy",2018.0,4.1,728.0
The Wedding Party 2: Destination Dubai,movie,Comedy,2017.0,4.7,336.0
Totem,movie,"Crime, Thriller",2017.0,3.6,190.0
Os Parças,movie,Comedy,2017.0,4.2,588.0
Up North,movie,"Drama, Short",2017.0,5.3,8.0
Trip Ubusan: The Lolas vs Zombies,movie,"Comedy, Horror",2017.0,6.8,86.0
The Chase,movie,"Crime, Drama, Mystery",2017.0,6.6,3786.0
Forgotten,movie,"Crime, Mystery, Thriller",2017.0,7.4,52355.0
Todd Barry: Spicy Honey,movie,Comedy,2017.0,6.8,924.0
Of Fathers and Sons,movie,"Documentary, War",2017.0,7.3,2801.0
Pony and Birdboy,movie,"Comedy, Family",2018.0,4.1,79.0
Land of Hope,movie,"Drama, History, Romance",2018.0,6.5,1084.0
The Kill Team,movie,"Action, Biography, Drama",2019.0,6.0,8253.0
The Trader,movie,"Documentary, Short",2018.0,6.7,3621.0
Yolki novye,movie,"Comedy, Drama, Family",2017.0,4.3,824.0
No Such Thing as Housewives,movie,Comedy,2017.0,6.5,1301.0
Soorma,movie,"Biography, Drama, Sport",2018.0,7.3,5763.0
Eighth Grade,movie,"Comedy, Drama",2018.0,7.3,84436.0
The Kindergarten Teacher,movie,"Drama, Thriller",2018.0,6.7,18265.0
Destination Wedding,movie,"Comedy, Drama, Romance",2018.0,6.0,34581.0
Blindspotting,movie,"Comedy, Crime, Drama",2018.0,7.4,33490.0
Monster,movie,"Crime, Drama",2018.0,6.5,6848.0
And Breathe Normally,movie,Drama,2018.0,6.9,3603.0
Shirkers,movie,Documentary,2018.0,7.3,5812.0
Searching,movie,"Drama, Mystery, Thriller",2018.0,7.6,185280.0
Won't You Be My Neighbor?,movie,"Biography, Documentary, History",2018.0,8.3,27550.0
Green Book,movie,"Biography, Comedy, Drama",2018.0,8.2,621144.0
A StoryBots Christmas,movie,"Adventure, Comedy, Family",2017.0,5.8,198.0
Home: For the Holidays,movie,"Adventure, Animation, Comedy",2017.0,4.8,204.0
Marionette,movie,"Crime, Mystery, Thriller",2017.0,5.4,310.0
Asansior za Pacienti,movie,Drama,2017.0,5.2,104.0
48 Christmas Wishes,movie,"Adventure, Comedy, Drama",2017.0,4.0,1284.0
Dumped,movie,Comedy,2018.0,5.7,1330.0
Potato Potahto,movie,Comedy,2017.0,4.2,229.0
Seeing Allred,movie,"Biography, Documentary",2018.0,7.3,1484.0
Craig Ferguson: Tickle Fight,movie,Comedy,2017.0,6.6,1087.0
The Portrait,movie,"Drama, Musical, Romance",2017.0,7.1,159.0
"Ram Dass, Going Home",movie,"Documentary, Short",2017.0,6.9,1326.0
Judy,movie,"Biography, Drama, Music",2019.0,6.8,56268.0
Tunu: The Gift,movie,Drama,2017.0,7.1,54.0
At Eternity's Gate,movie,"Biography, Drama, History",2018.0,6.9,41873.0
Gloria Bell,movie,"Comedy, Drama, Music",2018.0,6.3,13390.0
The Boy Who Harnessed the Wind,movie,"Biography, Drama, History",2019.0,7.6,47363.0
Burning,movie,"Drama, Mystery",2018.0,7.4,80449.0
The Bachelor 2,movie,Comedy,2017.0,5.3,986.0
Foxtrot Six,movie,"Action, Drama, Sci-Fi",2019.0,5.4,1594.0
Resistance,movie,"Biography, Drama, History",2020.0,6.5,9442.0
Remember Baghdad,movie,"Documentary, History",2016.0,7.2,114.0
Chastnoe pionerskoe 3,movie,"Adventure, Comedy, Family",2017.0,5.9,74.0
Russell Howard: Recalibrate,movie,Comedy,2017.0,7.4,1797.0
Ladies First,movie,"Documentary, Short, Sport",2017.0,7.1,585.0
Like a Cat on a Highway,movie,Comedy,2017.0,6.3,3875.0
Hanson and the Beast,movie,"Comedy, Fantasy, Romance",2017.0,5.3,701.0
Gaby Estrella: O Filme,movie,"Adventure, Comedy, Family",2018.0,6.2,44.0
Ben Is Back,movie,Drama,2018.0,6.7,24738.0
Dilan 1990,movie,"Drama, Romance",2018.0,7.0,3992.0
"Don't Cry for Me, Sudan",movie,"Biography, Documentary",2010.0,7.3,32.0
Godzilla: City on the Edge of Battle,movie,"Action, Animation, Sci-Fi",2018.0,5.8,5895.0
Call TV,movie,"Comedy, Crime, Horror",2017.0,3.3,193.0
Chennai 2 Singapore,movie,"Comedy, Romance",2017.0,5.7,169.0
Attack on Titan: The Roar of Awakening,movie,"Action, Animation, Fantasy",2018.0,8.3,6365.0
"Kafka, Kiffer und Chaoten",movie,Comedy,2014.0,6.0,23.0
Studio 54,movie,"Documentary, History, Music",2018.0,7.0,3709.0
Todd Glass: Act Happy,movie,Comedy,2018.0,5.2,392.0
Ted - Show Me Love,movie,"Biography, Drama, Music",2018.0,7.0,4301.0
Dungeons & Dragons: Honor Among Thieves,movie,"Action, Adventure, Comedy",2023.0,7.2,252774.0
Operation Finale,movie,"Biography, Drama, History",2018.0,6.6,50607.0
Les poneyttes,movie,Drama,1968.0,4.4,82.0
Dovlatov,movie,"Biography, Drama",2018.0,6.4,2271.0
Waraqat Shafrah,movie,"Adventure, Comedy, Fantasy",2008.0,6.0,566.0
Spindl,movie,"Comedy, Romance",2017.0,3.9,196.0
Old Marine Boy,movie,Documentary,2017.0,7.2,19.0
Speech,movie,"Comedy, Romance",2018.0,5.6,556.0
Supa Modo,movie,Drama,2018.0,7.2,574.0
Hereditary,movie,"Drama, Horror, Mystery",2018.0,7.3,411136.0
Life Is Wonderful,movie,"Comedy, Romance",2018.0,5.2,376.0
All Together Now,movie,"Adventure, Animation, Comedy",2017.0,6.9,28.0
Recall,movie,Drama,2018.0,6.4,348.0
Milada,movie,"Biography, Drama, History",2017.0,6.3,1477.0
Fanatyk,movie,"Comedy, Short",2017.0,6.6,1279.0
La Leyenda del Charro Negro,movie,"Adventure, Animation, Fantasy",2018.0,6.9,347.0
Pahuna: The Little Visitors,movie,"Drama, Mystery",2017.0,7.4,506.0
Gotowi na wszystko. Exterminator,movie,"Comedy, Music",2018.0,6.2,638.0
Namiya,movie,"Drama, Family, Fantasy",2017.0,5.2,708.0
Deadma Walking,movie,Comedy,2017.0,7.8,107.0
The Ex-File 3: Return of the Exes,movie,"Comedy, Romance",2017.0,5.5,598.0
Rajma Chawal,movie,"Comedy, Drama, Family",2018.0,5.7,1992.0
Benji,movie,"Crime, Drama, Family",2018.0,6.3,5712.0
Hi5teria,movie,"Horror, Mystery",2012.0,5.9,118.0
Pelican Blood,movie,"Drama, Thriller",2019.0,6.1,1245.0
Toba Dreams,movie,"Biography, Drama",2015.0,6.7,106.0
Enes Batur: Imagination or Reality?,movie,Comedy,2018.0,2.0,56278.0
Kaybedenler Kulübü Yolda,movie,Drama,2018.0,5.6,3276.0
Soreike! Anpanman: Sukue! Kokorin to kiseki no hoshi,movie,"Adventure, Animation, Family",2011.0,7.2,9.0
Bayonet,movie,"Drama, Sport",2018.0,5.6,637.0
Beyond: An African Surf Documentary,movie,"Adventure, Documentary, Sport",2017.0,7.5,89.0
Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,movie,"Action, Comedy, Crime",2020.0,6.1,272152.0
Tiren: Mati Kemaren,movie,Horror,2008.0,4.1,31.0
Perú: tesoro escondido,movie,Documentary,2017.0,6.1,631.0
Doraemon the Movie: Nobita's Treasure Island,movie,"Adventure, Animation, Comedy",2018.0,6.6,1297.0
Kolaiyuthir Kaalam,movie,"Drama, Thriller",2019.0,2.6,473.0
Mr. Moll and the Chocolate Factory,movie,"Adventure, Comedy, Family",2017.0,5.7,248.0
Zero,movie,"Comedy, Drama, Romance",2018.0,5.2,31003.0
A Woman with No Filter,movie,Comedy,2018.0,5.3,619.0
Parasite,movie,"Drama, Thriller",2019.0,8.5,1034849.0
BuyBust,movie,"Action, Crime, Thriller",2018.0,5.7,2170.0
Women at War,movie,"Documentary, History",2014.0,7.9,158.0
Race 3,movie,"Action, Thriller",2018.0,1.9,49302.0
Sanju,movie,"Biography, Comedy, Drama",2018.0,7.6,63683.0
"Miraculous: Ladybug & Cat Noir, the Movie",movie,"Action, Adventure, Animation",2023.0,6.1,7267.0
Deliha 2,movie,Comedy,2018.0,4.7,3061.0
Under the Tree,movie,Drama,2008.0,6.8,74.0
Klassentreffen 1.0,movie,"Comedy, Drama",2018.0,3.8,1991.0
My Dead Ones,movie,"Crime, Drama, Horror",2018.0,5.8,679.0
Atlantics,movie,"Drama, Fantasy, Mystery",2019.0,6.7,10842.0
Pure Devilry,movie,"Comedy, Family, Fantasy",2018.0,5.3,128.0
All About Me,movie,"Biography, Comedy, Drama",2018.0,7.3,5253.0
Stranger in My Pocket,movie,"Comedy, Drama",2018.0,6.8,10310.0
Code Blue: The Movie,movie,Drama,2018.0,6.1,1475.0
The Drug King,movie,"Action, Crime, Drama",2018.0,6.2,3961.0
Tom Segura: Disgraceful,movie,Comedy,2018.0,7.5,4745.0
Katt Williams: Great America,movie,Comedy,2018.0,6.3,1220.0
Enola Holmes,movie,"Adventure, Crime, Drama",2020.0,6.6,230188.0
Alejandro Riaño: Especial de stand-up,movie,Comedy,2018.0,5.1,76.0
Beyond the Edge,movie,"Action, Adventure, Fantasy",2018.0,4.5,3626.0
A Better Tomorrow 2018,movie,"Action, Crime, Drama",2018.0,4.9,555.0
Breaking In,movie,"Action, Thriller",2018.0,5.5,17387.0
Triangle of Sadness,movie,"Comedy, Drama",2022.0,7.3,197821.0
The New Romantic,movie,"Comedy, Drama, Romance",2018.0,5.8,2454.0
The Resistance Banker,movie,"Biography, Drama, War",2018.0,6.9,11006.0
Garden Lane,movie,"Drama, Romance",2017.0,6.6,360.0
Women of Mafia,movie,"Action, Crime, Drama",2018.0,4.8,1883.0
Le gendre de ma vie,movie,Comedy,2018.0,5.4,692.0
Bad Seeds,movie,Comedy,2018.0,7.3,6491.0
Benzine,movie,Drama,2017.0,7.5,40.0
The Very Last Morning,movie,Drama,2016.0,6.8,342.0
Never Grow Old,movie,"Drama, Western",2019.0,6.0,5117.0
La boda de Valentina,movie,"Comedy, Romance",2018.0,4.7,770.0
Liverleaf,movie,Horror,2018.0,6.2,1451.0
Bibapbarurra,movie,Comedy,2018.0,7.0,42.0
Kamulah Satu-Satunya,movie,"Comedy, Drama",2007.0,6.3,45.0
Gurrumul,movie,"Biography, Documentary, Music",2017.0,7.9,298.0
Harith Iskander: I Told You So,movie,Comedy,2018.0,4.9,200.0
Call Boy,movie,"Drama, Romance",2018.0,6.1,988.0
Ang Dalawang Mrs. Reyes,movie,Comedy,2018.0,6.5,138.0
Duck Butter,movie,"Comedy, Drama, Romance",2018.0,5.2,4818.0
Arango y Sanint: Ríase el show,movie,Comedy,2018.0,4.1,43.0
Adam,movie,Drama,2018.0,6.4,138.0
Jonaki,movie,Drama,2018.0,6.6,306.0
Mortal World,movie,"Action, Comedy, Crime",2018.0,7.6,32949.0
Apatride,movie,Drama,2018.0,6.6,29.0
An Elephant Sitting Still,movie,"Crime, Drama",2018.0,7.8,8486.0
Dienstbereit - Nazis und Faschisten im Auftrag der CIA,movie,"Documentary, History, War",2013.0,6.2,208.0
Aapla Manus,movie,"Drama, Thriller",2018.0,6.9,1181.0
Mama's Girl,movie,Drama,2018.0,7.5,60.0
Kayhan,movie,Comedy,2018.0,2.2,3962.0
Last Child,movie,Drama,2017.0,6.8,246.0
Dora and the Lost City of Gold,movie,"Action, Adventure, Comedy",2019.0,6.1,36613.0
MILF,movie,Comedy,2018.0,4.9,7685.0
Dark Buildings (A Crack in the Wall),movie,"Drama, Mystery, Thriller",2018.0,5.8,464.0
Love Is a Story,movie,"Comedy, Romance",2015.0,5.9,489.0
Chale Chalo: The Lunacy of Film Making,movie,Documentary,2003.0,8.4,445.0
The Princess and the Matchmaker,movie,"Comedy, History, Romance",2018.0,6.3,775.0
My Fairy Tail Love Story,movie,"Fantasy, Romance",2018.0,6.4,109.0
Detective K: Secret of the Living Dead,movie,"Action, Comedy, Crime",2018.0,6.1,626.0
SuperFly,movie,"Action, Crime, Thriller",2018.0,5.3,7826.0
Ricardo Quevedo: Hay gente así,movie,Comedy,2018.0,6.4,126.0
6 Balloons,movie,Drama,2018.0,5.9,4561.0
Upgrade,movie,"Action, Sci-Fi, Thriller",2018.0,7.5,219023.0
The Highwaymen,movie,"Biography, Crime, Drama",2019.0,6.9,108224.0
Golden Slumber,movie,"Action, Thriller",2018.0,5.9,1059.0
Awe!,movie,"Drama, Fantasy, Horror",2018.0,7.6,6168.0
Finalmente sposi,movie,Comedy,2018.0,5.1,118.0
I'm Thinking of Ending Things,movie,"Drama, Thriller",2020.0,6.5,103839.0
Miss Bala,movie,"Action, Crime, Drama",2019.0,5.8,13495.0
The Mustang,movie,Drama,2019.0,6.8,14812.0
The Wedding Guest,movie,"Action, Thriller",2018.0,5.8,6955.0
My Mother Is Crazy,movie,"Comedy, Drama",2018.0,5.1,192.0
Primal,movie,"Action, Thriller",2019.0,4.9,11842.0
211,movie,"Action, Drama, Horror",2018.0,4.4,9945.0
A Score to Settle,movie,"Action, Crime, Drama",2019.0,4.8,7387.0
Wild,movie,Documentary,2018.0,6.9,166.0
Fakkah Fuzz: Almost Banned,movie,Comedy,2018.0,4.6,67.0
Mau Nieto: Viviendo sobrio... desde el bar,movie,Comedy,2018.0,6.8,84.0
Sebastián Marcelo Wainraich,movie,Comedy,2018.0,6.4,114.0
Tenderness,movie,Drama,2016.0,4.0,54.0
Kobieta sukcesu,movie,"Comedy, Romance",2018.0,4.6,406.0
A Journal for Jordan,movie,"Drama, Romance, War",2021.0,6.0,3076.0
Arjan's Big Year,movie,Documentary,2017.0,6.9,46.0
The Mitchells vs. the Machines,movie,"Adventure, Animation, Comedy",2021.0,7.6,133101.0
Eternal Beauty,movie,"Comedy, Drama, Romance",2019.0,6.3,2497.0
Till The End Of The World,movie,"Adventure, Drama, Romance",2018.0,6.6,441.0
First Match,movie,"Drama, Sport",2018.0,6.4,2590.0
Paradox,movie,"Fantasy, Music",2018.0,4.0,816.0
The Breaker Upperers,movie,Comedy,2018.0,5.9,7024.0
Take Your Pills,movie,Documentary,2018.0,6.3,5748.0
Rocco Chinnici,movie,Biography,2018.0,7.1,343.0
The Last Summer,movie,"Comedy, Romance",2019.0,5.5,14683.0
Liberated: The New Sexual Revolution,movie,Documentary,2017.0,6.0,1717.0
How the Beatles Changed the World,movie,"Documentary, History, Music",2017.0,6.9,1591.0
The Tree of Blood,movie,Drama,2018.0,6.4,3552.0
St. Agatha,movie,"Horror, Thriller",2018.0,4.8,6314.0
Ma,movie,"Horror, Mystery, Thriller",2019.0,5.6,64991.0
Escape from Pretoria,movie,"Action, Biography, Crime",2020.0,6.8,46051.0
Heung-boo: The Revolutionist,movie,"Drama, History",2018.0,5.5,110.0
Kavin Jay: Everybody Calm Down!,movie,"Comedy, Documentary",2018.0,6.0,261.0
Nothing to Lose,movie,"Biography, Drama",2018.0,2.4,23155.0
Fred Armisen: Standup For Drummers,movie,Comedy,2018.0,5.8,1445.0
Dazzling Mirage,movie,Drama,2014.0,4.9,16.0
Book Club,movie,"Comedy, Drama, Romance",2018.0,6.1,33581.0
On Your Tiptoes,movie,"Crime, Drama",2018.0,6.9,70.0
Natalia Valdebenito: El especial,movie,Comedy,2018.0,5.2,93.0
Little Monsters,movie,"Comedy, Horror, Sci-Fi",2019.0,6.3,20301.0
Student of the Year 2,movie,"Action, Comedy, Drama",2019.0,2.2,23147.0
Hidden Man,movie,"Action, Crime, Drama",2018.0,6.4,2708.0
Dragon Ball Super: Broly,movie,"Action, Adventure, Animation",2018.0,7.7,33768.0
Nini Thowok,movie,Horror,2018.0,4.4,120.0
Yowis Ben,movie,"Comedy, Music, Romance",2018.0,7.3,3454.0
#FriendsButMarried,movie,"Biography, Comedy, Drama",2018.0,6.7,838.0
She Came to Me,movie,"Comedy, Drama, Music",2023.0,6.0,7826.0
Jaal,movie,"Action, Drama, Thriller",1986.0,5.1,175.0
Second Act,movie,"Comedy, Drama, Romance",2018.0,5.8,31223.0
The Package,movie,"Comedy, Thriller",2018.0,5.6,22299.0
The Haunting of Sharon Tate,movie,"Drama, Horror, Thriller",2019.0,2.9,4574.0
Army of the Dead,movie,"Action, Crime, Drama",2021.0,5.8,193929.0
Malena Pichot: Estupidez compleja,movie,Comedy,2018.0,5.8,375.0
Sabrina,movie,"Horror, Thriller",2018.0,4.2,2106.0
Enter the Fat Dragon,movie,"Action, Comedy",2020.0,5.7,2317.0
Bewaarders,movie,Documentary,2018.0,6.7,40.0
Big Brother,movie,"Action, Comedy, Drama",2018.0,6.3,3737.0
Si saben cómo me pongo ¿pa' qué me invitan?,movie,Comedy,2018.0,4.5,256.0
Song of the Assassins,movie,Action,2022.0,5.3,345.0
The Mule,movie,"Crime, Drama, Thriller",2018.0,7.0,158865.0
Virgin,movie,Drama,2004.0,5.4,111.0
The House Without a Window,movie,"Drama, Family, Fantasy",2011.0,7.2,84.0
Sokola Rimba,movie,"Biography, Drama",2013.0,7.3,110.0
Sarkar,movie,"Action, Drama",2018.0,6.7,22911.0
I Want to Eat Your Pancreas,movie,"Animation, Drama, Family",2018.0,8.1,28440.0
Sudani from Nigeria,movie,"Comedy, Drama, Sport",2018.0,8.1,5254.0
Paris Is Us,movie,Drama,2019.0,4.6,1531.0
The Tribe,movie,"Comedy, Music",2018.0,5.8,3130.0
Omnipresence of Rhythm,movie,"Drama, Music",2018.0,7.5,1403.0
Quincy,movie,"Biography, Documentary",2018.0,7.6,5494.0
Motherless Brooklyn,movie,"Crime, Drama, Mystery",2019.0,6.8,64379.0
Trekking the Great Wall,movie,"Documentary, History",2011.0,6.1,57.0
Face Off 2: The Studio,movie,"Action, Adventure, Comedy",2016.0,4.7,104.0
All Is Well,movie,Drama,2018.0,6.4,1666.0
The King,movie,"Biography, Drama, History",2019.0,7.3,162232.0
Empowered,movie,Comedy,2018.0,5.7,2676.0
Unfriended: Dark Web,movie,"Horror, Mystery, Thriller",2018.0,6.0,40431.0
Tamborine,movie,Comedy,2018.0,6.6,7593.0
Love Per Square Foot,movie,"Comedy, Romance",2018.0,7.1,9331.0
Plan B,movie,"Comedy, Drama, Romance",2018.0,5.9,386.0
The Last Thing He Wanted,movie,"Crime, Drama, Mystery",2020.0,4.4,17051.0
My Hero Academia: Two Heroes,movie,"Action, Adventure, Animation",2018.0,7.3,13553.0
Wounds,movie,"Drama, Horror, Mystery",2019.0,4.1,22575.0
Serial (Bad) Weddings 2,movie,"Comedy, Drama",2019.0,6.1,10211.0
Detective Chinatown 2,movie,"Action, Comedy, Mystery",2018.0,6.1,3350.0
La Bolduc,movie,"Biography, Drama, Music",2018.0,7.0,501.0
Booksmart,movie,Comedy,2019.0,7.1,135449.0
Asphalt Burning,movie,"Action, Comedy",2020.0,5.2,2897.0
Road to High & Low,movie,Drama,2016.0,6.4,321.0
90 Ml,movie,Comedy,2019.0,3.6,3791.0
Setan Budeg,movie,"Comedy, Horror",2009.0,4.5,66.0
I Am Mother,movie,"Drama, Mystery, Sci-Fi",2019.0,6.7,102254.0
Kannum Kannum Kollaiyadithaal,movie,"Comedy, Drama, Romance",2020.0,7.6,8385.0
Agustín Aristarán: Soy Rada,movie,Comedy,2018.0,6.3,138.0
I Lost Albert,movie,Comedy,2018.0,4.4,221.0
Comic Sans,movie,"Comedy, Drama, Romance",2018.0,6.9,1312.0
My Grandpa Is an Alien,movie,"Adventure, Family, Fantasy",2019.0,5.6,608.0
Harriet,movie,"Action, Biography, Drama",2019.0,6.7,32784.0
The Lucky Specials,movie,"Drama, Music, Musical",2017.0,5.4,12.0
Il coraggio di vincere,movie,"Drama, Sport",2017.0,6.4,24.0
Detective Dee: The Four Heavenly Kings,movie,"Action, Adventure, Drama",2018.0,6.3,3150.0
Gad Elmaleh: American Dream,movie,Comedy,2018.0,7.2,1191.0
Benyamin the Troublemaker,movie,Comedy,2018.0,3.0,272.0
Five Nights at Freddy's,movie,"Horror, Mystery, Thriller",2023.0,5.4,109162.0
Candy Jar,movie,"Comedy, Drama, Romance",2018.0,5.8,5698.0
Until the End of Time,movie,Drama,2017.0,7.1,58.0
The Push: Owning Your Reality Is Where the Journey Begins,movie,Documentary,2018.0,6.8,64.0
Whitney,movie,"Biography, Documentary, Drama",2018.0,7.3,8153.0
